별점(평점),리뷰내용,작성일자,공감횟수,비공감횟수
10,엄청웃엇다최고다진심,2019.02.02 18:42,4,1
10,첨부터 끝까지 웃다가 나왔어요. ㅋㅋㅋ 큰기대 안했는데 반전까지 ㅋㅋ,2019.02.02 18:41,4,1
10,러닝타임 내내 깔깔 재밌었어요,2019.02.02 18:41,4,1
10,진짜 ㄹㅇ 개꿀잼 계속 입꼬리가 안내려간 영화.. 와 최고의 인싸 영화,2019.02.02 18:39,4,1
10,매 10분마다 최소 한 번 이상은 빵터졌던거 같아요. 간만에 너무 재미있는 영화였어요,2019.02.02 18:39,4,1
10,넘 재미있당. 가족과  같이 볼 수 있는 설 영화,2019.02.02 18:38,4,1
10,웃음이 빵빠아아앙 ^^,2019.02.02 18:38,4,1
10,계속 웃다 나왔어요. 정말 재밌게 봤습니다!^^,2019.02.02 18:38,4,1
10,재밌게 봤는데  옆자리 커플들 떠들어서 영화에 집중 하기 어려웠음,2019.02.02 18:19,4,1
10,쉴틈 없이 웃겨요 ㅎㅎㅎ,2019.02.02 18:17,4,1
10,웃음이 끊이지 않았습니다.생각보다 액션이나 줄거리가 재밌게 전개되어 좋았습니다.,2019.02.02 16:35,4,1
10,정말 처음부터 끝까지 웃다가왔습니다,2019.02.02 16:29,4,1
10,"한국영화에 고질적인 형태인 마지막에 감동을 주려는 형태를 보이지 앓고, 끝까지 웃음을 선사한 깔끔한 최고의 영화 였습니다.평생보아온 영화중에 코믹부분 1위 입니다.",2019.02.02 16:02,4,1
10,"오래간만에 정말 박장대소하며 본 영화입니다.베테랑, 럭키 등을 즐겁게 보신 분은 이 영화를  강추 드립니다.",2019.02.02 13:58,4,1
10,너뮤 재밌었어요 정말로...,2019.02.02 12:05,4,1
10,여자친구가 오랫만에 실컷 웃어서 좋았아요,2019.02.02 12:03,4,1
10,재미있어요 다시보고 싶네요,2019.02.02 10:26,4,1
10,케미도 좋고 각각 연기도 넘무 좋고대사도 하나하나 재밌었ㅅ,2019.02.02 09:11,4,1
10,치킨사들고가서 영화봐도왕갈비통닭먹고싶따,2019.02.02 09:04,4,1
10,간만에잼께봤습니다용ㅋ 또보라고해도볼듯ㅋㅋ,2019.02.01 00:02,4,1
10,진짜 재밌어요 !!!맘껏 웃고왔네요 명절에 가족끼리 봐도 좋을것 같아요^-^!,2019.02.01 00:02,4,1
10,"아 진짜 오랫만에 눈물까지 찔끔거리며 제대로 된 웃기고 재미있는 영화봤습니다.ㅋㅋ진짜웃김 꼭보세요배우 하나하나 다들 연기 진짜 짱이고 경찰,소상공인,남편,아내의 애환까지 ..ㅋ깨알대사ㅋ그리고 센스있는 영화 패러디부분...",2019.01.31 23:58,4,1
10,영화 첨부터 끝까지 웃다가요,2019.01.31 23:56,4,1
10,많이 웃다 나왔네요. 진짜 아무생각없이 볼수 있어 좋았어요,2019.01.31 23:53,4,1
10,간만에 실컷 웃었어요 평점 잘 안남기는데 저의 스트레스를 한방에 날려준 영화네요코믹 안좋아하는데 요건 넘 잼있었어요~~,2019.01.31 23:50,4,1
10,사전 정보 전혀 없이 그냥 영화보러 극장갔는데 시가대가 맞아서  기대없이가서 봤거든요. 근데 넘 웃기거예요 ㅋㅋㅋ 대사 하나하나 다 찰지고 보면서 빵빵 터졌어요 ㅋㅋㅋ,2019.01.31 23:46,4,1
10,진짜 엄청웃으면서봤어요ㅎㅎ류승룡역시ㅋㅋ,2019.01.31 23:44,4,1
10,남친이랑 보고왔는데 처음부터 끝가지 빵터졌음.대사 하나하나 어쩜그리 찰진지~배우분들 조합들이 다 좋았는데 특히 진선규님이 제일 기억에 남았음류승룡님은 두말할것 없이 최고였고,2019.01.31 23:43,4,1
10,영화 처음부터 끝까지 웃어본적은 처음인거 같네요ㅋㅋ,2019.01.31 21:00,4,1
10,모든 캐릭터가 매력적이여서 재밌던 영화,2019.01.31 20:24,4,1
10,신나게 웃고 싶을때.... 보세요!,2019.01.31 20:13,4,1
10,웃으면서 가볍게 즐길 수 있었어요~,2019.01.31 20:12,4,1
10,첨부터 끝까지 재미있다,2019.01.31 20:01,4,1
10,처음으로 웃다가 눈물흘려봤네요 최고!!,2019.01.31 19:57,4,1
10,오랜만에 별 5점 다준 영화~,2019.01.31 19:57,4,1
10,오랜만에 진짜 재밌는 한국영화 굿굿 보시면 절대후회안합니다,2019.01.31 19:16,4,1
10,너무잼낫으요 추천합니다,2019.01.31 19:16,4,1
10,내용도 지루하지 않고 전반적으로 재밌었어요,2019.01.31 19:12,4,1
10,아.. 진짜 허파에 바람들어가,2019.01.31 19:10,4,1
10,개웃김..최고이므니다아,2019.01.31 19:10,4,1
10,보는내내 재미있었습니다,2019.01.31 18:56,4,1
10,간만에 엄청 웃었네요 엄청 재미있음,2019.01.31 18:55,4,1
10,신선한소재 적절한웃음,2019.01.31 18:55,4,1
10,처음부터   끝날때까지 너무 잼나게 봤다^^,2019.01.31 18:51,4,1
10,태어나서 본 코믹영화중에서 가장 웃겼음 ㅋㅋㅋ,2019.01.31 18:32,4,1
10,보는 내내 웃었어요 겁나 웃겨서 눈물이 나오네요,2019.01.31 18:29,4,1
10,안죽어 안죽어!!!!,2019.01.31 18:21,4,1
10,박장대소하다 나왔다 어이없이 스토리만 웃길려고 쥐어짜나 싶다가 진정성있는 웃음으로 같아탄 코믹영화,2019.01.31 18:16,4,1
10,오늘 혼자 보고왔어요 진짜 너무 너무 재밌었어요 영화관에서 이렇게 큰소리로 빵빵 터진거 거의  처음이였어요 완전 제가 좋아하는 코믹개그라~ 배우들 모두 반하고 왔네요.,2019.01.31 18:01,4,1
10,너무너무 재밌고 빵터지네옄ㅋㅋㅋ,2019.01.31 17:56,4,1
10,영화보는 내내 계속 웃고 너무 웃어서 눈물 까지 났다!웃음으로만 점수 매기면 베테랑 보다 더 재밌었던거 같다!영화보는 내내 한편으론 너무 재미있어서 늦게 끝나길 바랬다ㅠㅠ,2019.01.31 17:53,4,1
10,정신없이 웃을 수 있는 영화 처음에 웃기고 중간도 웃긴데 끝은 더 웃기다 생각비우고 보기 딱 좋은 영화 추천,2019.01.31 17:46,4,1
10,배우들 한명한명 다 재밌었어요  악역이 이렇게 웃겨도 되나 싶을 정도?ㅋㅋ,2019.01.31 17:33,4,1
10,오늘 두번째 보러 갑니다,2019.01.31 17:32,4,1
10,재밋어요 시간 가는줄 몰랐습니다 유쾌한영화,2019.01.31 17:32,4,1
10,대놓고 웃기는영화!!,2019.01.31 17:12,4,1
10,보다보면 치킨이 먹고싶은데 치킨 먹으면서 보면 웃겨서 체할 것 같은 영화입니다. 제발 보세요. 두 번 보세요.,2019.01.31 17:00,4,1
10,진짜 폭소하다가 영화끝남,2019.01.31 16:56,4,1
10,이 영화를 본 후에는 통닭이 먹고 싶어진다  오랜만에 재밌는영화 봄,2019.01.31 16:54,4,1
10,쉴틈도 없이 웃었습니다 꿀잼 보장,2019.01.31 16:50,4,1
10,영화끝날때까지 웃다나와써요 표정만봐도 욱겨요,2019.01.31 16:45,4,1
10,쉴틈없이 웃었다 배아프다,2019.01.31 16:36,4,1
10,문화의날이라서 보러갔는데 너무 재밌었어요 배꼽 빠지게 웃다가 돌아왔네요 !,2019.01.31 16:35,4,1
10,한국 코메디 영화 중 가장 잘 만들고 웃긴 영화.악평하는 사람은 대부분은자기 자존감이 쩔어서 난 수준이 높아서 그냥 웃긴 코메디 영화는 유치하다~ 뭐 이런 생각을 갖은 막힌 사람들임..그런 유치한 자존감 갖은 사람이...,2019.01.31 16:22,4,1
10,너무재밌게봤어요~ㅋㅋ,2019.01.31 16:06,4,1
10,이병헌감독님 드뎌 감잡으셨어요 주성치식 개그코드 너무 좋아하는 1인입니다 ㅎㅎ 자존감강한 주인공들 ㅋㅋㅋ 앞으로도 영화 기대해도 되죠??,2019.01.31 08:16,4,1
10,아 대박.. 웃을 일 없는 세상에서.. 마음껏 신나게 웃고 즐김.. 땡큐,2019.01.31 00:33,4,1
10,진짜 너무너무 웃겨요ㅎㅎ코미디라해서 내용이 뻔하겠지 했는데연기력과 다양한  코믹으로 실컨웃으며 봣네요최고영화네요,2019.01.31 00:19,4,1
10,ㅋ아니 좀비설 왜이렇게 웃긴건데 ㅋㅋ 배에서 샤샤샥 지나갈따 진심 사람들 다같이 개터짐 ㅋ 배고플때 보면 안돼는 영화 끝나고 치맥함 !!,2019.01.31 00:09,4,1
10,이렇게 웃긴영화 처음이에요ㅠㅠㅠㅠ진짜 개꿀잼. ㅠㅠ하 인생영화,2019.01.31 00:04,4,1
10,이렇게 웃긴영화 처음이에요ㅠㅠㅠㅠ진짜 개꿀잼. ㅠㅠ하 인생영화,2019.01.31 00:04,4,1
10,영화보기전에 시사회두번가고 개봉하고 한번더 봤다는 리뷰보고 말도안된다고 생각했는데 10번봐도 질리지 않을 영화라 강추합니다.,2019.01.31 00:04,4,1
10,진짜 재밌다. 간만에 정말 명작 영화네여!,2019.01.31 00:04,4,1
10,영화 다 보고 나오는데 너무 웃어서 배 땡겼습니다.,2019.01.31 00:04,4,1
10,보는 동안 엄청 웃었네요ㅎㅎ,2019.01.31 00:03,4,1
10,한국영화 성공한듯싶네요ㅎ진짜 처음부터 끝까지 웃기면서 재밌었어요~시간이 넘 짧게 느껴져서 더 길었다면 더 재밌었을것같음~,2019.01.31 00:03,4,1
10,믿고 보는 영화진심 재밋게봤어요!!,2019.01.30 23:59,4,1
10,진짜 처음부터 끝까지 너무 재밋게 봣어요ㅋㅋㅋㅋ,2019.01.30 15:41,4,1
10,너무잼있어요~!!이렇게 영화관에서 웃은게 얼마만인지ㅋㅋ대박입니다ㅋ,2019.01.30 13:11,4,1
10,웃겼음 솔직히 인정ㅋㅋㅋ,2019.01.29 20:26,4,1
10,진심 처음부터 끝까지 즐거웠어요!!!웃다가 눈물까지났네요ㅋㅋ끝나는게 네무 아쉬웠어요,2019.01.29 20:26,4,1
10,요근래 봤던 영화중에 가장 재밌네요 오래간만에 빵빵 터졌습니다,2019.01.29 18:48,4,1
10,대박 재밌음~^^ 상영시간 내내 웃고 나옴,2019.01.29 18:43,4,1
10,아~진짜 재밋게 봤어요 처음에는 범인잡는다고 뛸때 약간 나랑 개그코드가 안맞나?했는데 뒤에갈수록 느므 웃었네요 웃길려고 작정하고 만든 영화~추천이요^^,2019.01.29 18:40,4,1
10,혼자 봤는데 눈치안보고 배잡고 웃었다.  대사 넘나 찰지고 1초도 눈을 뗄수가 없는 영화다. 단순코믹물 아니고 보는눈도 즐거운 액션코믹물. 치킨먹고 싶어지는 영화각.,2019.01.29 18:33,4,1
10,오늘 보구왔네요 꿀잼... 다시함더 보고싶네요,2019.01.29 18:33,4,1
10,2시간동안 웃기만했어요너무너무웃기고 재밌었습니당,2019.01.29 18:25,4,1
10,이거 걍 개웃깁니다 레알,2019.01.29 18:17,4,1
10,오늘 보고왔어요 ~~모두 연기가 굿입니다!!! 이하늬님 액션연기 안어색하고 겁나 멋지네요,2019.01.29 18:15,4,1
10,영화보는내내  즐거웠어요,2019.01.29 18:15,4,1
10,가족끼리 봤는데 재밌었음,2019.01.29 18:11,4,1
10,정말 재밌어요!! 추천합니다!,2019.01.29 18:09,4,1
10,정말 재밌게봤습니다! 꿀잼!,2019.01.29 18:04,4,1
10,역대급 코미디 띵작 ㅋㅋㅋ,2019.01.29 18:02,4,1
10,재미있었습니다. 시간 잘 가네요,2019.01.29 18:02,4,1
10,오랜만에 한국 코미디 영화 잼난거 나온듯ㅎㅎ,2019.01.29 18:01,4,1
10,말이 필요없음 그냥 재밌다,2019.01.29 17:57,4,1
10,다 덜어내고 코미디로 승부본게 신의한수,2019.01.29 17:57,4,1
10,광고 아니고 진짜 많이 웃었네요..ㅋㅋㅋ 투캅스 이후로 최고.,2019.01.29 17:33,4,1
10,말해머해 말해머해  말해머해,2019.01.29 17:28,4,1
10,꿀잼 처음부터 끝까지 뽱뽱 터졋로요♡,2019.01.29 17:22,4,1
10,진선균이 치트키임 진짜 웃겨죽는줄..,2019.01.29 17:15,4,1
10,정말 유쾌하게 재미 있게 볼 수 있습니다.,2019.01.29 17:14,4,1
10,왜사장님 맘대로 써비스를 주세요! ㅋㅋㅋㅋ,2019.01.29 17:13,4,1
10,"지금 까지 이런 영화는 없었다 이것은 코미디인가. 액션인가? 네, 영화 극한직업 입니다 잛  보고 갑니다",2019.01.29 17:12,4,1
10,1분부터 끝날때까지 굿 ~~,2019.01.29 17:12,4,1
10,정말 재미있었어요오랫만에 신랑이랑 영화봤는데 선택을잘한거같아요,2019.01.29 17:11,4,1
10,시작과동시에 끝날때까지 웃다왔네요!!! 즐거운 시간이었어요,2019.01.29 17:11,4,1
10,역시 이병헌감독님?????♀??♀?재밌어요!!,2019.01.29 17:07,4,1
10,영화보는내내 웃었어요.,2019.01.29 16:51,4,1
10,완벽한타인이후로 오랜만에 즐겁게 재밌게 본 영화 입니다~,2019.01.29 16:48,4,1
10,진심대박영화. 또 보러 간다.,2019.01.29 16:45,4,1
10,처음부터 끝까지 웃고울고...간만에 정말 재미있는 영화봤네요.스토리도 탄탄하고 다섯명배우들 연기도 짱짱한번더 봐야겠어요대박영화!!,2019.01.29 16:44,4,1
10,매우 웃기고 정말 재밌어요,2019.01.29 16:36,4,1
10,완전 재밌어요!!!!,2019.01.29 16:36,4,1
10,간만에 개그코드 맞는 재미있는 영화였습니다.,2019.01.29 16:35,4,1
10,진심 너무웃겨요ㅋㅋ진짜 완전 추천 배우들케미가 장난이아님ㅋㅋ,2019.01.29 16:35,4,1
10,진짜 평가는 안하는데... 이 영화는 너무 강추여서 쓰고 갑니다. 지금까지 수십편을 부모님 모시고 보러 다녔는데 이렇게 활짝 계속 웃으며 영화를 보시는 모습은 처음 봤습니다. 진짜 흥했으면 좋겠습니다. 화이팅!!,2019.01.29 15:57,4,1
10,극장에서 코믹은 잘 안보는데 요거 안봤음 후회작렬 했을듯 그만큼 재미의 여운이 남은 영화~~~ 2천만 가자~~~,2019.01.29 14:22,4,1
10,올해 첫 1000만 기대해봅니다!!,2019.01.29 14:12,4,1
10,시작부터 마지막 까지 ㅋㅋㅋㅋ 존내 웃엇네,2019.01.29 14:03,4,1
10,ㅋ 이 ㅋ병ㅋ헌ㅋ 감ㅋ독ㅋ님ㅋ께 ㅋ바 ㅋ침ㅋ,2019.01.29 13:31,4,1
10,이거 재미없단 놈들은 다른영화 알바생이지?,2019.01.29 13:28,4,1
10,정말 재밌었어요~~  웃다가 눈물꺼지 났어요 ㅎㅎ 연기도 완벽 재미도 짱짱!!!,2019.01.28 19:58,4,1
10,개웃김진짜 꼭봐야됨 여러분 꼭보십시오 ㅋㅋ보는네네 빵빵터짐ㅋㅋ!!!다들연기도 너무잘함!!!그리고 치킨이 많이 나와서보는내내 치킨먹고싶어짐,2019.01.28 19:40,4,1
10,진짜 꿀잼이였습니다 한번더보고 싶네요 ㅎㅎㅎㅎ,2019.01.28 19:36,4,1
10,기대없이 봤는데 꿀잼!코믹영화 2번 보고 싶다는 생각 첨으로 들게한 영화!,2019.01.28 19:35,4,1
10,진짜 싸다가나왓다 ㅋㅋㅋㅋ죽는다 ㅋㅋㅋㅋ,2019.01.28 19:05,4,1
10,지금껏 본 영화중 웃긴걸로는 최고다,2019.01.28 13:58,4,1
10,무조건 GO닷영화 1000만 가즈아!!!!,2019.01.28 11:40,4,1
10,대박 꿀잼 생각이상이다 상상한그이상 빅잼,2019.01.28 10:21,4,1
10,"엄청 재밌음 이게 전부임 그래서 코미디영화죠, 한국영화로 보는 내내 웃다가 나온적 처음임",2019.01.28 09:01,4,1
10,처음부터 끝까지 웃을수있던 영화 얼마만인지 넘나재밌어요ㅎㅎ또보러갈예정ㅋㅋ,2019.01.28 05:47,4,1
10,쏴...쏴..버려 쏴.아 진짜 혼자서 엄청 웃다왔네요 기분우울할때 또보러가려구여~~,2019.01.28 05:19,4,1
10,진짜 꿀잼ㅋㅋㅠㅠ류승룡 젤 웃김 좀비썰 ㅎ,2019.01.27 22:46,4,1
10,진짜 오랜만에 머리안쓰고 지루하지않은 영화 봤어요 ㅎㅎ류승룡님 진선규님 나오는거는 사실 믿고보는거긴한데 그 외에 이동휘님 공명님 이하늬님 다 매력이 가지각색이라서 진짜 재밌게봣습니다,2019.01.27 22:38,4,1
10,지루할 타이밍도 없고 재미네요 와이프랑 봤는데 다음주에 애들데리고 한번더 볼려고요 재미서요ㅎㅎ,2019.01.27 17:29,4,1
10,온가족이  웃으며서 즐겁게 봤었요~~,2019.01.27 17:09,4,1
10,류승룡 배달의민족 영화버전 오랜만에 웃긴영화 엄지척,2019.01.27 14:59,4,1
10,"15금, 천만간다에 한표",2019.01.27 00:45,4,1
10,예고편에 나오는 코믹요소가 다인줄 알았는데 액션신도 충분히 화려하고 멋있었어요 코믹과 액션 모두 좋았네요 추천합니다!!,2019.01.26 11:03,4,1
10,이렇게  영화보면서 웃은건 처음인거같아요! 아랫분처럼 저도 민망할정도로 박수치면서 웃었어요ㅋ 저말고도 다른분들도 박수침 ㅋㅋㅋ너무 웃겨서 ㅋ아이라이너 끝부분 지워짐 ㅋㅋ 웃다가 눈물나서 ㅋㅋㅋㅋ암튼  재밌어요~ 킬링...,2019.01.26 09:40,4,1
10,그래도 제일 정상이 이동휘야 ㅎ 개잼잇음,2019.01.26 09:03,4,1
10,간만에 돈 아깝지 않은 영화,2019.01.26 05:51,4,1
10,예고가 다일줄알고 걱정하며봤는데 예고는 빙산의일각이었네요,2019.01.26 03:53,4,1
10,목적이 웃기는 영화이니까 장르의 목적을 훌륭하게 표현했다무엇보다 요즘 걸핏하면 영화에 나오는 범죄의 잔인함에 자극적인 맛이 없어개운하게 웃다가 나왔다,2019.01.26 03:35,4,1
10,진짜 너무너무 재밌었어요 오랜만에 영화보러갔는데 영화관에 사람들 웃는 소리가 이렇게 많이 났던건 처음이네요,2019.01.26 01:53,4,1
10,지금 심야보고 나왔는데 울다나옴 ㅋㅋㅋ 웃기려고 작정하고 나온 영화같음 ㅋㅋㅋ간만에 웃으면서 스트레스 해소하고 왔네요 ㅋㅋㅋ,2019.01.26 01:32,4,1
10,류승룡.간만에 살아나셨네요재밌어요,2019.01.25 22:36,4,1
10,가볍던 뭐던 그냥 재밌게 스트레스 날리고 싶으면 보세여 ㅋㅋㅋ,2019.01.25 22:03,4,1
10,막판에 공명 미친듯이 웃기네요 ㅋㅋㅋㅋ,2019.01.25 21:50,4,1
10,진짜 재밌어요 시간 가는 줄 모르고 봤습니당ㅎㅎ,2019.01.25 18:32,4,1
10,돈이 안아까움ㅋㅋㅋㅋ웃겨죽는줄,2019.01.25 18:16,4,1
10,신파없이 작정한 코미디가 이렇게 무섭다 ㅋㅋㅋ,2019.01.25 18:14,4,1
10,억지웃음이 아니라 진심 웃겼음,2019.01.25 18:13,4,1
10,오늘 봤는데 배꼽 잡았습니다.막내형사 약빨고 나대는것과 류승룡 좀비씬 !최고네요,2019.01.25 18:09,4,1
10,쥰나재밌다 ㅋㅋㅋ 한국코미디 잘안보는데 미친듯 웃었다,2019.01.25 18:08,4,1
10,"내 인생 처음으로 평점 남기게 한 영화! 사실 크게 기대 안하고 봤는데 처음부터 끝까지 아주 유쾌하게 보고 나왔습니다.  처음에는 피식 피식 웃던 관객들도 하나 둘 호탕하게 웃기 시작하자, 약속이라도 한 듯 다같이 ...",2019.01.25 18:08,4,1
10,코미디 영화의 천재 이병헌 감독님 제발 이 색깔 잃지마시고 다음작품도 재밌게 부탁드립니다~~~,2019.01.25 18:07,4,1
10,재밌고 웃기고 정신없이 몰입해서 관람했어요,2019.01.25 18:06,4,1
10,완전 재미있어요~!!! 오랫만에 엄청 웃었습니다~^^,2019.01.25 18:05,4,1
10,와이프랑 같이 봤다. 코믹과 액션의 조합 비율이 좋다. 재밌게 봤다.,2019.01.25 18:03,4,1
10,근래 본 영화중에 제일 재밌었음ㅋㅋ,2019.01.25 17:48,4,1
10,어제 보고왔어요. 진짜 배꼽떨어지는줄알았어요.진짜 재밌게 보고나왔어요.,2019.01.25 17:43,4,1
10,진짜 너무 웃겨요 ㅋㅋㅋㅋ대박임 그냥ㅋㅋ,2019.01.25 17:10,4,1
